id,case_id,rater_id,fold,rating,error-rating,q_ir,ai_probability_class_1,ai_predicted_class,rater_ai_disagreement,ai_probability_rater_wrong,ai_margin,rating-confidence,case-difficulty,rater-expertise,rater-accuracy,rater-confidence,probability_source,ai_decision_threshold
13-1,13,1,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
13-2,13,2,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,5,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
13-3,13,3,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,4,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
13-4,13,4,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
13-5,13,5,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,3,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
13-6,13,6,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
13-7,13,7,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
13-8,13,8,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
13-9,13,9,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
13-10,13,10,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
13-11,13,11,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
13-12,13,12,2,1,0,0.9791674092411995,0.0208325907588005,0,1,0.9791674092411995,0.4791674092411995,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
14-0,14,0,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,5,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
14-1,14,1,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
14-2,14,2,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,5,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
14-3,14,3,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
14-4,14,4,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
14-5,14,5,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,5,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
14-6,14,6,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
14-7,14,7,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,4,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
14-8,14,8,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
14-9,14,9,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
14-10,14,10,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
14-11,14,11,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
14-12,14,12,4,1,0,0.05159878730773915,0.9484012126922609,1,0,0.05159878730773915,0.44840121269226085,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
15-0,15,0,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
15-1,15,1,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
15-2,15,2,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
15-3,15,3,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,3,4,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
15-4,15,4,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,3,4,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
15-5,15,5,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,4,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
15-6,15,6,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,4,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
15-7,15,7,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
15-8,15,8,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
15-9,15,9,3,1,0,0.8767434507608414,0.1232565492391586,0,1,0.8767434507608414,0.37674345076084137,3,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
15-10,15,10,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
15-11,15,11,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
15-12,15,12,3,0,1,0.1232565492391586,0.1232565492391586,0,0,0.1232565492391586,0.37674345076084137,4,4,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
16-0,16,0,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
16-1,16,1,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
16-2,16,2,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
16-3,16,3,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
16-4,16,4,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
16-5,16,5,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,3,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
16-6,16,6,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
16-7,16,7,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
16-8,16,8,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
16-9,16,9,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
16-10,16,10,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,5,1,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
16-11,16,11,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,2,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
16-12,16,12,5,0,0,0.8493857979774475,0.8493857979774475,1,1,0.8493857979774475,0.3493857979774475,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
17-0,17,0,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,5,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
17-1,17,1,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
17-2,17,2,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,3,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
17-3,17,3,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
17-4,17,4,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
17-5,17,5,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,3,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
17-6,17,6,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
17-7,17,7,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,4,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
17-8,17,8,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
17-9,17,9,1,0,0,0.931252419948578,0.931252419948578,1,1,0.931252419948578,0.431252419948578,3,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
17-10,17,10,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,3,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
17-11,17,11,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
17-12,17,12,1,1,1,0.06874758005142201,0.931252419948578,1,0,0.06874758005142201,0.431252419948578,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
18-0,18,0,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,5,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
18-1,18,1,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
18-2,18,2,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
18-3,18,3,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,5,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
18-4,18,4,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
18-5,18,5,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,3,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
18-6,18,6,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,3,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
18-7,18,7,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
18-8,18,8,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
18-9,18,9,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
18-10,18,10,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
18-11,18,11,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
18-12,18,12,5,1,0,0.9855190915986896,0.0144809084013104,0,1,0.9855190915986896,0.4855190915986896,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
19-0,19,0,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
19-1,19,1,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
19-2,19,2,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
19-3,19,3,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,2,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
19-4,19,4,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,3,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
19-5,19,5,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
19-6,19,6,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
19-7,19,7,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
19-8,19,8,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,3,2,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
19-9,19,9,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
19-10,19,10,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,2,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
19-11,19,11,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
19-12,19,12,2,0,0,0.1416841447353363,0.1416841447353363,0,0,0.1416841447353363,0.3583158552646637,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
20-0,20,0,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,5,3,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
20-1,20,1,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
20-2,20,2,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,5,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
20-3,20,3,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
20-4,20,4,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,5,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
20-5,20,5,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
20-6,20,6,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,3,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
20-7,20,7,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,4,3,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
20-8,20,8,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,4,2,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
20-9,20,9,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,4,4,4,0.819672131147541,4.285714285714286,nested_oof,0.5
20-10,20,10,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,5,1,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
20-11,20,11,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
20-12,20,12,5,1,0,0.0007973313331604004,0.9992026686668396,1,0,0.0007973313331604004,0.4992026686668396,3,3,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
21-0,21,0,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
21-1,21,1,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
21-2,21,2,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,2,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
21-3,21,3,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
21-4,21,4,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
21-5,21,5,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
21-6,21,6,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,5,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
21-7,21,7,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
21-8,21,8,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
21-9,21,9,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
21-10,21,10,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,2,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
21-11,21,11,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
21-12,21,12,5,0,0,0.0921481400728225,0.0921481400728225,0,0,0.0921481400728225,0.4078518599271775,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
22-0,22,0,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
22-1,22,1,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
22-2,22,2,1,1,1,0.20634132623672485,0.7936586737632751,1,0,0.20634132623672485,0.29365867376327515,4,4,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
22-3,22,3,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,5,1,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
22-4,22,4,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,4,2,3,0.8618266978922717,4.583138173302108,nested_oof,0.5
22-5,22,5,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,5,3,3,0.7868852459016393,3.962529274004684,nested_oof,0.5
22-6,22,6,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,4,3,2,0.7915690866510539,3.7353629976580796,nested_oof,0.5
22-7,22,7,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,5,2,2,0.8407494145199064,3.540983606557377,nested_oof,0.5
22-8,22,8,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,3,3,2,0.7985948477751756,2.791569086651054,nested_oof,0.5
22-9,22,9,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,5,3,4,0.819672131147541,4.285714285714286,nested_oof,0.5
22-10,22,10,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,4,3,4,0.775175644028103,3.4988290398126463,nested_oof,0.5
22-11,22,11,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,3,3,4,0.7892271662763466,3.782201405152225,nested_oof,0.5
22-12,22,12,1,0,0,0.7936586737632751,0.7936586737632751,1,1,0.7936586737632751,0.29365867376327515,4,2,4,0.8290398126463701,3.6721311475409837,nested_oof,0.5
23-0,23,0,1,0,0,0.877592921257019,0.877592921257019,1,1,0.877592921257019,0.37759292125701904,5,2,4,0.810304449648712,4.3629976580796255,nested_oof,0.5
23-1,23,1,1,0,0,0.877592921257019,0.877592921257019,1,1,0.877592921257019,0.37759292125701904,4,3,4,0.8126463700234192,4.02576112412178,nested_oof,0.5
23-2,23,2,1,0,0,0.877592921257019,0.877592921257019,1,1,0.877592921257019,0.37759292125701904,4,3,4,0.7939110070257611,3.8454332552693207,nested_oof,0.5
23-3,23,3,1,1,1,0.12240707874298096,0.877592921257019,1,0,0.12240707874298096,0.37759292125701904,4,3,4,0.8149882903981265,3.9555035128805622,nested_oof,0.5
